,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
0,4a919f7ea2f65200,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
1,d715fbc6ea0551f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
2,5421fa2f2e2b4cb13,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
3,5634addd2134d1453,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
4,13aeb83dad95704fa,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7222190572453469,1.0,0.0,1.0,0.0,0.663193455389171
5,7d4dd35efebf5aa8f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8029290770852521,1.0,0.0,1.0,0.0,0.6884153365891412
6,46ccc7e9752595671,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.9801563758139088,1.0,0.0,1.0,0.0,0.0
7,b7f53c6ea01b7cbc9,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.659270184644485,1.0,0.0,1.0,0.0,0.0
8,c864abb5afff1f7f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.33049649318648705,1.0,0.0,1.0,1.0,0.6657801541207772
9,6b912a3796564dd7e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2682961334823205,1.0,0.0,1.0,1.0,0.6463425417132251
10,6b5b128424d5357b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.44305633342861633,1.0,0.0,1.0,1.0,0.7009551041964426
11,3b9a4be29bdd2c8ae,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.04293736784723393,1.0,0.0,1.0,1.0,0.5759179274522606
12,7be779b9f100e6373,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,e2ea1000f4e2d0904,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5667222325528938,1.0,1.0,1.0,1.0,0.8646006976727794
14,0e55c21e09e86d8ba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5165007519376791,1.0,1.0,1.0,1.0,0.8489064849805247
15,0a8cbe192f3d3dfba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5806596281414053,1.0,1.0,1.0,1.0,0.8689561337941891
16,778f661244251a842,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,18dbdfb5b9fe301f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,530edf0e35aa025b6,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,3dd919c5a93fd6754,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5433521836032769,1.0,1.0,1.0,1.0,0.857297557376024
20,ea1bac206caf8d18e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1961795710547522,1.0,1.0,1.0,0.0,0.62380611595461
21,3b8808368bea4771a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4687208389102386,1.0,1.0,1.0,0.0,0.7089752621594496
22,b4750fa326ea1085b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
23,bba03402f6222135f,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
24,extended_pdm_score_stage_one,True,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.4375
25,extended_pdm_score_stage_two,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7641715457165643,1.0,1.0,1.0,0.8994464957539198,0.9137344200056663
26,extended_pdm_score_combined,True,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7641715457165643,1.0,1.0,1.0,0.8994464957539198,0.362017664334727
