,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
0,4a919f7ea2f65200,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
1,d715fbc6ea0551f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
2,5421fa2f2e2b4cb13,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7165594793578159,1.0,0.0,1.0,0.0,0.6614248372993174
3,5634addd2134d1453,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9900158487048738,1.0,0.0,1.0,0.0,0.7468799527202731
4,13aeb83dad95704fa,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8104904043583457,1.0,0.0,1.0,0.0,0.6907782513619831
5,7d4dd35efebf5aa8f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5238354009798399,1.0,0.0,1.0,0.0,0.6011985628062
6,46ccc7e9752595671,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.8159086748858914,1.0,0.0,1.0,0.0,0.0
7,b7f53c6ea01b7cbc9,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8,c864abb5afff1f7f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2778197802486749,1.0,0.0,1.0,1.0,0.6493186813277109
9,6b912a3796564dd7e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13691848268257528,1.0,0.0,1.0,1.0,0.6052870258383047
10,6b5b128424d5357b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6999978181156331,1.0,0.0,1.0,0.0,0.6562493181611353
11,3b9a4be29bdd2c8ae,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0449539709713013,1.0,0.0,1.0,0.0,0.45154811592853167
12,7be779b9f100e6373,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
13,e2ea1000f4e2d0904,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6378889775836548,1.0,1.0,1.0,0.0,0.7618403054948921
14,0e55c21e09e86d8ba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.635526260202878,1.0,1.0,1.0,0.0,0.7611019563133994
15,0a8cbe192f3d3dfba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8561747517902927,1.0,1.0,1.0,0.0,0.8300546099344664
16,778f661244251a842,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,18dbdfb5b9fe301f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,530edf0e35aa025b6,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,3dd919c5a93fd6754,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6119794386280484,1.0,1.0,1.0,1.0,0.8787435745712651
20,ea1bac206caf8d18e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.19490469061377486,1.0,1.0,1.0,0.0,0.6234077158168047
21,3b8808368bea4771a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3885904814239777,1.0,1.0,1.0,0.0,0.683934525444993
22,b4750fa326ea1085b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
23,bba03402f6222135f,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
24,extended_pdm_score_stage_one,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
25,extended_pdm_score_stage_two,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.773681535788879,1.0,1.0,1.0,0.8553725194124647,0.9111970448605827
26,extended_pdm_score_combined,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.773681535788879,1.0,1.0,1.0,0.8553725194124647,0.7972974142530098
