,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
0,4a919f7ea2f65200,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
1,d715fbc6ea0551f8,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
2,e1f6c044f4235462,True,1.0,1.0,1.0,1.0,0.7964778164452294,1.0,1.0,1.0,1.0,,,,,,,,,,0.9363993176391342
3,197f2dea642850e7,True,1.0,1.0,1.0,1.0,0.5576774580776176,1.0,1.0,1.0,1.0,,,,,,,,,,0.8617742056492554
4,43162b00fe4550b8,True,1.0,0.0,1.0,1.0,0.9630583152668899,0.0,1.0,1.0,0.0,,,,,,,,,,0.0
5,697882c22eb65ca7,True,1.0,1.0,1.0,1.0,0.6798010109203015,1.0,1.0,1.0,0.0,,,,,,,,,,0.7749378159125943
6,5421fa2f2e2b4cb13,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
7,5634addd2134d1453,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9336989613389776,1.0,0.0,1.0,0.0,0.7292809254184305
8,13aeb83dad95704fa,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6203352451884522,1.0,0.0,1.0,0.0,0.6313547641213912
9,7d4dd35efebf5aa8f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7477354843812312,1.0,0.0,1.0,0.0,0.6711673388691347
10,46ccc7e9752595671,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.9405633837598288,1.0,0.0,1.0,0.0,0.0
11,b7f53c6ea01b7cbc9,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.7469845535047265,1.0,0.0,1.0,0.0,0.0
12,c864abb5afff1f7f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.08984576875288695,1.0,0.0,1.0,1.0,0.5905768027352771
13,6b912a3796564dd7e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2518285270243813,1.0,0.0,1.0,1.0,0.6411964146951191
14,6b5b128424d5357b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.002608156123353178,1.0,0.0,1.0,1.0,0.5633150487885479
15,3b9a4be29bdd2c8ae,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.04341723586893774,1.0,0.0,1.0,1.0,0.576067886209043
16,7be779b9f100e6373,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
17,e2ea1000f4e2d0904,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7249431742969294,1.0,1.0,1.0,0.0,0.7890447419677904
18,0e55c21e09e86d8ba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.394454711827405,1.0,1.0,1.0,0.0,0.6857670974460641
19,0a8cbe192f3d3dfba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.430399110660619,1.0,1.0,1.0,0.0,0.6969997220814435
20,778f661244251a842,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
